time,power_root,parent_1,parent_2,child_1,child_2,child_3,child_4
2087,0.02901275355,0,0,0,0,0,0
2088,0.02901275685,0,0,0,0,0,0
2089,0.15102045915,0,0,0,0,0,0
2090,0.02900794545,0,0,0,0,0,0
2091,0.02901332115,0,0,0,0,0,0
2092,0.02900793555,0,0,0,0,0,0
2093,0.02900737125,0,0,0,0,0,0
2094,0.14656029795,0,0,0,0,0,0
2095,0.02900792565,0,0,0,0,0,0
2096,0.02900740425,0,0,0,0,0,0
2097,0.15010053465,0,0,0,0,0,0
2098,0.02900847015,0,0,0,0,0,0
2099,0.0266317392,0,0,0,0,0,0
2100,0.027233335799999994,0,0,0,0,0,0
2101,0.0259609317,0,0,0,0,0,0
2102,0.02901329805,0,0,0,0,0,0
2103,0.02901326505,0,0,0,0,0,0
2104,0.0277201188,0,0,0,0,0,0
2105,0.0265465431,0,0,0,0,0,0
2106,0.02900850645,0,0,0,0,0,0
2107,0.0263392008,0,0,0,0,0,0
2108,0.02900898,0,0,0,0,0,0
2109,0.027340863,0,0,0,0,0,0
2110,0.14810862825,0,0,0,0,0,0
2111,0.02901274365,0,0,0,0,0,0
2112,0.0290111481,0,0,0,0,0,0
2113,0.0269508459,0,0,0,0,0,0
2114,0.02900846685,0,0,0,0,0,0
2115,0.02900737455,0,0,0,0,0,0
2116,0.0281724498,0,0,0,0,0,0
2117,0.14649075705,0,0,0,0,0,0
2118,0.02901276345,0,0,0,0,0,0
2119,0.14848489425,0,0,0,0,0,0
2120,0.0265204863,0,0,0,0,0,0
2121,0.029012789849999995,0,0,0,0,0,0
2122,0.02901330465,0,0,0,0,0,0
2123,0.0264923802,0,0,0,0,0,0
2124,0.02901280305,0,0,0,0,0,0
2125,0.02900683995,0,0,0,0,0,0
2126,0.14840812635,0,0,0,0,0,0
2127,0.02900791905,0,0,0,0,0,0
2128,0.0265884927,0,0,0,0,0,0
2129,0.02900793225,0,0,0,0,0,0
2130,0.15051969405,0,0,0,0,0,0
2131,0.02900687955,0,0,0,0,0,0
2132,0.14852736195,0,0,0,0,0,0
2133,0.02901277995,0,0,0,0,0,0
2134,0.14989394145,0,0,0,0,0,0
2135,0.0279807132,0,0,0,0,0,0
2136,0.02900848335,0,0,0,0,0,0
2137,0.02900739435,0,0,0,0,0,0
2138,0.02599023075,0,0,0,0,0,0
2139,0.1475565696,0,0,0,0,0,0
2140,0.02901331125,0,0,0,0,0,0
2141,0.0290069076,0,0,0,0,0,0
2142,0.02901274035,0,0,0,0,0,0
2143,0.0282491088,0,0,0,0,0,0
2144,0.0250887351,0,0,0,0,0,0
2145,0.14617423425,0,0,0,0,0,0
2146,0.0279947382,0,0,0,0,0,0
2147,0.02901277005,0,0,0,0,0,0
2148,0.02900791245,0,0,0,0,0,0
2149,0.02901277995,0,0,0,0,0,0
2150,0.0255218601,0,0,0,0,0,0
2151,0.02900736795,0,0,0,0,0,0
2152,0.02901327495,0,0,0,0,0,0
2153,0.02900740095,0,0,0,0,0,0
2154,0.14678453295,0,0,0,0,0,0
2155,0.0280905504,0,0,0,0,0,0
2156,0.0271149054,0,0,0,0,0,0
2157,0.0275841621,0,0,0,0,0,0
2158,0.02900847675,0,0,0,0,0,0
2159,0.14848006965,0,0,0,0,0,0
2160,0.02901277335,0,0,0,0,0,0
2161,0.02901277335,0,0,0,0,0,0
2162,0.02900742405,0,0,0,0,0,0
2163,0.0275096349,0,0,0,0,0,0
2164,0.0290090031,0,0,0,0,0,0
2165,0.02901277335,0,0,0,0,0,0
2166,0.14673580515,0,0,0,0,0,0
2167,0.0260810913,0,0,0,0,0,0
2168,0.0290101119,0,0,0,0,0,0
2169,0.02901326505,0,0,0,0,0,0
2170,0.14766675825,0,0,0,0,0,0
2171,0.02901328485,0,0,0,0,0,0
2172,0.02901327825,0,0,0,0,0,0
2173,0.0289888269,0,0,0,0,0,0
2174,0.02900739765,0,0,0,0,0,0
2175,0.02901218265,0,0,0,0,0,0
2176,0.0282959094,0,0,0,0,0,0
2177,0.02901326835,0,0,0,0,0,0
2178,0.02901328155,0,0,0,0,0,0
2179,0.02901330465,0,0,0,0,0,0
2180,0.0290096037,0,0,0,0,0,0
2181,0.029012789849999995,0,0,0,0,0,0
2182,0.02901277995,0,0,0,0,0,0
2183,0.0266304951,0,0,0,0,0,0
2184,0.02596829895,0,0,0,0,0,0
2185,0.0278384964,0,0,0,0,0,0
2186,0.02900739435,0,0,0,0,0,0
2187,0.02901276015,0,0,0,0,0,0
2188,0.028942584,0,0,0,0,0,0
2189,0.02900793555,0,0,0,0,0,0
2190,0.02901277665,0,0,0,0,0,0
2191,0.02900791575,0,0,0,0,0,0
2192,0.0241500732,0,0,0,0,0,0
2193,0.026572953,0,0,0,0,0,0
2194,0.0290100789,0,0,0,0,0,0
2195,0.0285235863,0,0,0,0,0,0
2196,0.0264838431,0,0,0,0,0,0
2197,0.02900793555,0,0,0,0,0,0
2198,0.14785971255,0,0,0,0,0,0
2199,0.02900682675,0,0,0,0,0,0
2200,0.0267769788,0,0,0,0,0,0
2201,0.0290095872,0,0,0,0,0,0
2202,0.028081317,0,0,0,0,0,0
2203,0.02901331455,0,0,0,0,0,0
2204,0.0269186841,0,0,0,0,0,0
2205,0.02901331125,0,0,0,0,0,0
2206,0.0263804277,0,0,0,0,0,0
2207,0.02900794545,0,0,0,0,0,0
2208,0.0290081154,0,0,0,0,0,0
2209,0.0268150245,0,0,0,0,0,0
2210,0.0275231649,0,0,0,0,0,0
2211,0.0281357076,0,0,0,0,0,0
2212,0.0269669466,0,0,0,0,0,0
2213,0.0267399924,0,0,0,0,0,0
2214,0.14858051505,0,0,0,0,0,0
2215,0.02901272715,0,0,0,0,0,0
2216,0.14616881235,0,0,0,0,0,0
2217,0.02901327825,0,0,0,0,0,0
2218,0.02901276345,0,0,0,0,0,0
2219,0.02900791245,0,0,0,0,0,0
2220,0.0270933795,0,0,0,0,0,0
2221,0.02900794875,0,0,0,0,0,0
2222,0.14796460635,0,0,0,0,0,0
2223,0.0290100822,0,0,0,0,0,0
2224,0.02901331455,0,0,0,0,0,0
2225,0.028823223,0,0,0,0,0,0
2226,0.0287063403,0,0,0,0,0,0
2227,0.0245648271,0,0,0,0,0,0
2228,0.0249785844,0,0,0,0,0,0
2229,0.0284586984,0,0,0,0,0,0
2230,0.02901328815,0,0,0,0,0,0
2231,0.027001953,0,0,0,0,0,0
2232,0.14848540575,0,0,0,0,0,0
2233,0.0254728254,0,0,0,0,0,0
2234,0.02900788275,0,0,0,0,0,0
2235,0.0280742022,0,0,0,0,0,0
2236,0.02900848665,0,0,0,0,0,0
2237,0.02901221565,0,0,0,0,0,0
2238,0.0281176203,0,0,0,0,0,0
2239,0.14848544535,0,0,0,0,0,0
2240,0.02901276015,0,0,0,0,0,0
2241,0.0289574472,0,0,0,0,0,0
2242,0.14848486125,0,0,0,0,0,0
2243,0.02901328815,0,0,0,0,0,0
2244,0.0290042148,0,0,0,0,0,0
2245,0.02955904545,0,0,0,0,0,0
2246,0.0290101284,0,0,0,0,0,0
2247,0.0275280126,0,0,0,0,0,0
2248,0.02901330795,0,0,0,0,0,0
2249,0.14743914075,0,0,0,0,0,0
2250,0.02900739105,0,0,0,0,0,0
2251,0.02723074365,0,0,0,0,0,0
2252,0.02901330795,0,0,0,0,0,0
2253,0.02596985655,0,0,0,0,0,0
2254,0.0265649505,0,0,0,0,0,0
2255,0.14756182155,0,0,0,0,0,0
2256,0.14741744325,0,0,0,0,0,0
2257,0.02900683995,0,0,0,0,0,0
2258,0.02900740755,0,0,0,0,0,0
2259,0.02901326505,0,0,0,0,0,0
2260,0.02900793885,0,0,0,0,0,0
2261,0.14847895425,0,0,0,0,0,0
2262,0.02900848335,0,0,0,0,0,0
2263,0.02900793885,0,0,0,0,0,0
2264,0.0289850517,0,0,0,0,0,0
2265,0.02901326835,0,0,0,0,0,0
2266,0.14790548025,0,0,0,0,0,0
2267,0.02900737785,0,0,0,0,0,0
2268,0.14756243535,0,0,0,0,0,0
2269,0.02900740095,0,0,0,0,0,0
2270,0.029007381149999994,0,0,0,0,0,0
2271,0.02901326835,0,0,0,0,0,0
2272,0.02900848005,0,0,0,0,0,0
2273,0.02901277995,0,0,0,0,0,0
2274,0.02901328155,0,0,0,0,0,0
2275,0.0271786251,0,0,0,0,0,0
2276,0.0283678098,0,0,0,0,0,0
2277,0.0255322155,0,0,0,0,0,0
2278,0.0290095707,0,0,0,0,0,0
2279,0.02566146,0,0,0,0,0,0
2280,0.0290097291,0,0,0,0,0,0
2281,0.14619286275,0,0,0,0,0,0
2282,0.02900736795,0,0,0,0,0,0
2283,0.02900739765,0,0,0,0,0,0
2284,0.02901328485,0,0,0,0,0,0
2285,0.0274710546,0,0,0,0,0,0
2286,0.02900735475,0,0,0,0,0,0
2287,0.02900784975,0,0,0,0,0,0
2288,0.02901330465,0,0,0,0,0,0
2289,0.14651116095,0,0,0,0,0,0
2290,0.02900844375,0,0,0,0,0,0
2291,0.02901329145,0,0,0,0,0,0
2292,0.02901326835,0,0,0,0,0,0
2293,0.02900737125,0,0,0,0,0,0
2294,0.0290084949,0,0,0,0,0,0
2295,0.02900684325,0,0,0,0,0,0
2296,0.02901331785,0,0,0,0,0,0
2297,0.14779647465,0,0,0,0,0,0
2298,0.14775757425,0,0,0,0,0,0
2299,0.0280834752,0,0,0,0,0,0
2300,0.02994472965,0,0,0,0,0,0
2301,0.02901276345,0,0,0,0,0,0
2302,0.02900739435,0,0,0,0,0,0
2303,0.02900792235,0,0,0,0,0,0
2304,0.02901332445,0,0,0,0,0,0
2305,0.02901277005,0,0,0,0,0,0
2306,0.0271349463,0,0,0,0,0,0
2307,0.02901331455,0,0,0,0,0,0
2308,0.02901328485,0,0,0,0,0,0
2309,0.02901332115,0,0,0,0,0,0
2310,0.02901332775,0,0,0,0,0,0
2311,0.0264899283,0,0,0,0,0,0
2312,0.02901274365,0,0,0,0,0,0
2313,0.02901279315,0,0,0,0,0,0
2314,0.02901275025,0,0,0,0,0,0
2315,0.02900791245,0,0,0,0,0,0
2316,0.0290101317,0,0,0,0,0,0
2317,0.02901331785,0,0,0,0,0,0
2318,0.02901274365,0,0,0,0,0,0
2319,0.02901332775,0,0,0,0,0,0
2320,0.0251294538,0,0,0,0,0,0
2321,0.0263772861,0,0,0,0,0,0
2322,0.02901216285,0,0,0,0,0,0
2323,0.027007992,0,0,0,0,0,0
2324,0.02900634,0,0,0,0,0,0
2325,0.0250457922,0,0,0,0,0,0
2326,0.14685751575,0,0,0,0,0,0
2327,0.0284342388,0,0,0,0,0,0
2328,0.02901327825,0,0,0,0,0,0
2329,0.0251098947,0,0,0,0,0,0
2330,0.14622007785,0,0,0,0,0,0
2331,0.0263998053,0,0,0,0,0,0
2332,0.02901274695,0,0,0,0,0,0
2333,0.02901332115,0,0,0,0,0,0
2334,0.02901276015,0,0,0,0,0,0
2335,0.0276751233,0,0,0,0,0,0
2336,0.0279963057,0,0,0,0,0,0
2337,0.0289779633,0,0,0,0,0,0
2338,0.0275071005,0,0,0,0,0,0
2339,0.0278349456,0,0,0,0,0,0
2340,0.0290079768,0,0,0,0,0,0
2341,0.0261487446,0,0,0,0,0,0
2342,0.0266085765,0,0,0,0,0,0
2343,0.0265930731,0,0,0,0,0,0
2344,0.0275187495,0,0,0,0,0,0
2345,0.026740708499999995,0,0,0,0,0,0
2346,0.0279035823,0,0,0,0,0,0
2347,0.0268105728,0,0,0,0,0,0
2348,0.02900847345,0,0,0,0,0,0
2349,0.02900686965,0,0,0,0,0,0
2350,0.0275462418,0,0,0,0,0,0
2351,0.0274800966,0,0,0,0,0,0
2352,0.02900794215,0,0,0,0,0,0
2353,0.02900792235,0,0,0,0,0,0
2354,0.026772174,0,0,0,0,0,0
2355,0.0271973724,0,0,0,0,0,0
2356,0.02901332445,0,0,0,0,0,0
2357,0.02901273705,0,0,0,0,0,0
2358,0.0279496107,0,0,0,0,0,0
2359,0.02900740425,0,0,0,0,0,0
2360,0.029009508,0,0,0,0,0,0
2361,0.02901327495,0,0,0,0,0,0
2362,0.02900848005,0,0,0,0,0,0
2363,0.14848544865,0,0,0,0,0,0
2364,0.02900740425,0,0,0,0,0,0
2365,0.02900685645,0,0,0,0,0,0
2366,0.02900740755,0,0,0,0,0,0
2367,0.0286948563,0,0,0,0,0,0
2368,0.02900686305,0,0,0,0,0,0
2369,0.0290132865,0,0,0,0,0,0
2370,0.0267475758,0,0,0,0,0,0
2371,0.02901277005,0,0,0,0,0,0
2372,0.02901328485,0,0,0,0,0,0
2373,0.0264572748,0,0,0,0,0,0
2374,0.02900738445,0,0,0,0,0,0
2375,0.0283899,0,0,0,0,0,0
2376,0.02900737455,0,0,0,0,0,0
2377,0.02900843715,0,0,0,0,0,0
2378,0.029013294749999995,0,0,0,0,0,0
2379,0.0290079768,0,0,0,0,0,0
2380,0.027446925,0,0,0,0,0,0
2381,0.0271654152,0,0,0,0,0,0
2382,0.02900791245,0,0,0,0,0,0
2383,0.14840399805,0,0,0,0,0,0
2384,0.14716605915,0,0,0,0,0,0
2385,0.02900792235,0,0,0,0,0,0
2386,0.0253305096,0,0,0,0,0,0
2387,0.029012789849999995,0,0,0,0,0,0
2388,0.02901117945,0,0,0,0,0,0
2389,0.0256143525,0,0,0,0,0,0
2390,0.14629148985,0,0,0,0,0,0
2391,0.02901219915,0,0,0,0,0,0
2392,0.0270856575,0,0,0,0,0,0
2393,0.0276310419,0,0,0,0,0,0
2394,0.0263720358,0,0,0,0,0,0
2395,0.14848487775,0,0,0,0,0,0
2396,0.0290095509,0,0,0,0,0,0
2397,0.14632712655,0,0,0,0,0,0
2398,0.0267716757,0,0,0,0,0,0
2399,0.95901066525,0,0,0,0,0,0
2400,0.95901066525,0,0,0,0,0,0
2401,0.95901066525,0,0,0,0,0,0
2402,0.95901066525,0,0,0,0,0,0
2403,0.95901066525,0,0,0,0,0,0
2404,0.94734266055,0,0,0,0,0,0
2405,0.94734266055,0,0,0,0,0,0
2406,0.94734266055,0,0,0,0,0,0
2407,0.94734266055,0,0,0,0,0,0
2408,0.94734266055,0,0,0,0,0,0
2409,0.99353383635,0,0,0,0,0,0
2410,0.99353383635,0,0,0,0,0,0
2411,0.99353383635,0,0,0,0,0,0
2412,0.99353383635,0,0,0,0,0,0
2413,0.99353383635,0,0,0,0,0,0
2414,0.9578814382499998,0,0,0,0,0,0
2415,0.9578814382499998,0,0,0,0,0,0
2416,0.9578814382499998,0,0,0,0,0,0
2417,0.9578814382499998,0,0,0,0,0,0
2418,0.9578814382499998,0,0,0,0,0,0
2419,0.88405230045,0,0,0,0,0,0
2420,0.88405230045,0,0,0,0,0,0
2421,0.88405230045,0,0,0,0,0,0
2422,0.88405230045,0,0,0,0,0,0
2423,0.88405230045,0,0,0,0,0,0
2424,0.9378624519,0,0,0,0,0,0
2425,0.9378624519,0,0,0,0,0,0
2426,0.9378624519,0,0,0,0,0,0
2427,0.9378624519,0,0,0,0,0,0
2428,0.9378624519,0,0,0,0,0,0
2429,0.9378624519,0,0,0,0,0,0
2430,0.9760248333,0,0,0,0,0,0
2431,0.9760248333,0,0,0,0,0,0
2432,0.9760248333,0,0,0,0,0,0
2433,0.9760248333,0,0,0,0,0,0
2434,0.9760248333,0,0,0,0,0,0
2435,0.9760248333,0,0,0,0,0,0
